source_dataset,project-id,name,name-noneng,owner,parent,subnational,country-area1,status,start-year,capacity,capacity-display,capacity-by-status,tech-type,prod-type,latitude,longitude,Latitude,Longitude,url,all-countries,capacity-scaled,capacity-table,location-accuracy,location-display,name-search,owner-gem-id,owner-noneng,owner-search,parent-gem-id,parent-search,status-display,tracker-acro,tracker-custom,tracker-display,units-of-m
steel,P100001063692,Shandong Jinguan Metallurgical Technology Co Ltd,山东省锦冠冶金科技有限公司,Shandong Jinguan Metallurgical Technology Co Ltd,Shandong Jinguan Metallurgical Technology Co Ltd [100.0%],Shandong,China,operating,2003-05-06,2810,2810.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '2450'}, {'status': 'operating pre-retirement', 'method': 'EAF', 'capacity': '360'}]",EAF,Electric,37.449126,116.396787,37.449126,116.396787,https://www.gem.wiki/Shandong_Jinguan_Metallurgical_Technology_Co_Ltd,China,2810,2810.0,approximate,"Shandong, China",Shandong Jinguan Metallurgical Technology Co Ltd,E100002020731,,Shandong Jinguan Metallurgical Technology Co Ltd,E100002020731 [100.0%],Shandong Jinguan Metallurgical Technology Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120218,Jilin Jingang Iron and Steel Co Ltd,吉林金钢钢铁股份有限公司,Jilin Jingang Lron and Steel Co Ltd,Jilin Jingang Lron and Steel Co Ltd [100.0%],Jilin,China,operating,1979,2800,2800.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1500'}, {'status': 'operating', 'method': 'BF', 'capacity': '1300'}]",BF; BOF,Integrated (BF),43.20023,124.335697,43.20023,124.335697,https://www.gem.wiki/Jilin_Jingang_Iron_and_Steel_Co_Ltd,China,2800,2800.0,exact,"Jilin, China",Jilin Jingang Iron and Steel Co Ltd,E100000127125,吉林金钢钢铁股份有限公司,Jilin Jingang Lron and Steel Co Ltd,E100000127125 [100.0%],Jilin Jingang Lron and Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120353,Yunnan Jingye Steel Co Ltd,云南永昌钢铁公司,Yunnan Jingye Steel Co,Jingye Group Co Ltd [100.0%],Yunnan,China,retired,2020-04-09,2800,2800.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1700'}, {'status': 'retired', 'method': 'BF', 'capacity': '1100'}]",BF; BOF,Integrated (BF),25.023852,102.312086,25.023852,102.312086,https://www.gem.wiki/Yunnan_Jingye_Steel_Co_Ltd,China,2800,2800.0,exact,"Yunnan, China",Yunnan Jingye Steel Co Ltd,E100000126603,云南敬业钢铁有限公司,Yunnan Jingye Steel Co,E100000124668 [100.0%],Jingye Group Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100001061571,Yuxi Huixi Metal Casting Products Co Ltd,玉溪汇溪金属铸造制品有限公司,Yuxi Huixi Metal Casting Products Co Ltd,Yuxi Huixi Metal Casting Products Co Ltd [100.0%],Yunnan,China,operating,2006-06-05,2800,2800.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '850'}, {'status': 'retired', 'method': 'BOF', 'capacity': '850'}, {'status': 'operating', 'method': 'BF', 'capacity': '550'}, {'status': 'retired', 'method': 'BF', 'capacity': '550'}]",BF; BOF,Integrated (BF),24.360481,102.481118,24.360481,102.481118,https://www.gem.wiki/Yuxi_Huixi_Metal_Casting_Products_Co_Ltd,China,2800,2800.0,exact,"Yunnan, China",Yuxi Huixi Metal Casting Products Co Ltd,E100002019338,玉溪汇溪金属铸造制品有限公司,Yuxi Huixi Metal Casting Products Co Ltd,E100002019338 [100.0%],Yuxi Huixi Metal Casting Products Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120382,Liyang Baorun Steel Co Ltd,溧阳宝润钢铁有限公司,Liyang Baorun Steel Co Ltd,Jiangsu Delong Nickel Industry Co Ltd [100.0%],Jiangsu,China,operating,2023-07-22,2760,2760.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '2760'}]",EAF,Electric,31.471123,119.485941,31.471123,119.485941,https://www.gem.wiki/Liyang_Baorun_Steel_Co_Ltd,China,2760,2760.0,exact,"Jiangsu, China",Liyang Baorun Steel Co Ltd,E100000126811,溧阳宝润钢铁有限公司,Liyang Baorun Steel Co Ltd,E100000126498 [100.0%],Jiangsu Delong Nickel Industry Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120307,Hebei Mingbin Iron and Steel Co Ltd,河北铭镔钢铁有限公司,Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,natural person(s) [49.0%]; Hebei Puyang Industrial Group Co Ltd [33.2%]; Longxiang Group (Hong Kong) [17.8%],Hebei,China,construction,unknown,2629,2629.0,"[{'status': 'construction', 'method': 'BOF', 'capacity': '1350'}, {'status': 'construction', 'method': 'BF', 'capacity': '1279'}]",BF; BOF,Integrated (BF),36.631491,113.968635,36.631491,113.968635,https://www.gem.wiki/Hebei_Mingbin_Iron_and_Steel_Co_Ltd,China,2629,2629.0,exact,"Hebei, China",Hebei Mingbin Iron and Steel Co Ltd,E100000127093,河北新武安钢铁集团文安钢铁有限公司,Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,E100000123261 [49.0%]; E100000124068 [33.2%]; E100000126000 [17.8%],natural person(s) [49.0%]; Hebei Puyang Industrial Group Co Ltd [33.2%]; Longxiang Group (Hong Kong) [17.8%],construction,GIST,GIST,Iron & Steel,ttpa
steel,P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,承德盛丰钢铁有限公司,Chengde Shengfeng Iron & Steel Co Ltd,Chengde Shengfeng Iron & Steel Co Ltd [100.0%],Hebei,China,retired,2003,2601,2601.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1301'}, {'status': 'retired', 'method': 'BF', 'capacity': '1300'}]",BF; BOF,Integrated (BF),40.622466,118.490845,40.622466,118.490845,https://www.gem.wiki/Chengde_Shengfeng_Iron_and_Steel_Co_Ltd,China,2601,2601.0,exact,"Hebei, China",Chengde Shengfeng Iron and Steel Co Ltd,E100000126686,承德盛丰钢铁有限公司,Chengde Shengfeng Iron & Steel Co Ltd,E100000126686 [100.0%],Chengde Shengfeng Iron & Steel Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120138,Hebei Xinghua Iron and Steel Co Ltd,河北兴华钢铁有限公司,Hebei Xinghua Iron and Steel Co Ltd,Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],Hebei,China,retired,2002,2600,2600.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1400'}, {'status': 'retired', 'method': 'BF', 'capacity': '1200'}]",BF; BOF,Integrated (BF),36.744936,114.111602,36.744936,114.111602,https://www.gem.wiki/Hebei_Xinghua_Iron_and_Steel_Co_Ltd,China,2600,2600.0,exact,"Hebei, China",Hebei Xinghua Iron and Steel Co Ltd,E100000127161,河北兴华钢铁有限公司,Hebei Xinghua Iron and Steel Co Ltd,E100000126505 [51.0%]; E100000123261 [49.0%],Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120072,Tongling Fuxin Iron and Steel Co Ltd,铜陵市富鑫钢铁有限公司,Tongling Fuxin Iron & Steel Co Ltd,Tongling Fuxin Iron & Steel Co Ltd [100.0%],Anhui,China,operating,1970,2530,2530.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1350'}, {'status': 'operating', 'method': 'BF', 'capacity': '1180'}]",BF; BOF,Integrated (BF),30.907561,117.772866,30.907561,117.772866,https://www.gem.wiki/Tongling_Fuxin_Iron_and_Steel_Co_Ltd,China,2530,2530.0,exact,"Anhui, China",Tongling Fuxin Iron and Steel Co Ltd,E100000127154,铜陵市富鑫钢铁有限公司,Tongling Fuxin Iron & Steel Co Ltd,E100000127154 [100.0%],Tongling Fuxin Iron & Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100001064261,Qinyang Hongda Iron & Steel Co Ltd,沁阳市宏达钢铁有限公司,Qinyang Hongda Iron & Steel Co Ltd,Qinyang Hongda Iron & Steel Co Ltd [100.0%],Henan,China,operating,2003,2500,2500.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '500'}, {'status': 'construction', 'method': 'EAF', 'capacity': '2000'}]",EAF,Electric,35.184849,112.902248,35.184849,112.902248,https://www.gem.wiki/Qinyang_Hongda_Iron_&_Steel_Co_Ltd,China,2500,2500.0,exact,"Henan, China",Qinyang Hongda Iron & Steel Co Ltd,E100002021050,,Qinyang Hongda Iron & Steel Co Ltd,E100002021050 [100.0%],Qinyang Hongda Iron & Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120412,Longnan Fuxin Iron and Steel Co Ltd,龙南市福鑫钢铁有限公司,Longnan Fuxin Steel Co Ltd,Longnan Fuxin Steel Co Ltd [100.0%],Jiangxi,China,operating pre-retirement,2005-03-23,2500,2500.0,"[{'status': 'construction', 'method': 'EAF', 'capacity': '1500'}, {'status': 'operating pre-retirement', 'method': 'EAF', 'capacity': '1000'}]",EAF,Electric,24.912904,114.844503,24.912904,114.844503,https://www.gem.wiki/Longnan_Fuxin_Iron_and_Steel_Co_Ltd,China,2500,2500.0,exact,"Jiangxi, China",Longnan Fuxin Iron and Steel Co Ltd,E100000126284,龙南市福鑫钢铁有限公司,Longnan Fuxin Steel Co Ltd,E100000126284 [100.0%],Longnan Fuxin Steel Co Ltd [100.0%],operating pre-retirement,GIST,GIST,Iron & Steel,ttpa
steel,P100000121143,Baotou Da'an Iron and Steel Co Ltd Kundulun District,包头市大安钢铁有限责任公司,Baotou DA AN IRON&STEEL Co Ltd,Baotou DA AN IRON&STEEL Co Ltd [100.0%],Inner Mongolia,China,cancelled,unknown,2500,2500.0,"[{'status': 'cancelled', 'method': 'BOF', 'capacity': '1350'}, {'status': 'cancelled', 'method': 'BF', 'capacity': '1150'}]",BF; BOF,Integrated (BF),40.715119,109.821653,40.715119,109.821653,https://www.gem.wiki/Baotou_Da'an_Iron_and_Steel_Co_Ltd_Kundulun_District,China,2500,2500.0,approximate,"Inner Mongolia, China",Baotou Da'an Iron and Steel Co Ltd Kundulun District,E100000126606,包头市大安钢铁有限责任公司,Baotou DA AN IRON&STEEL Co Ltd,E100000126606 [100.0%],Baotou DA AN IRON&STEEL Co Ltd [100.0%],cancelled,GIST,GIST,Iron & Steel,ttpa
steel,P100000120378,Hebei Huaxin Special Steel Co Ltd,河北华信特种钢铁有限公司,Hebei Huaxin Special Steel Co Ltd,Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],Hebei,China,operating,2021,2490,2490.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1350'}, {'status': 'operating', 'method': 'BF', 'capacity': '1140'}]",BF; BOF,Integrated (BF),36.53048,114.245262,36.53048,114.245262,https://www.gem.wiki/Hebei_Huaxin_Special_Steel_Co_Ltd,China,2490,2490.0,exact,"Hebei, China",Hebei Huaxin Special Steel Co Ltd,E100000126550,河北华信特种钢铁有限公司,Hebei Huaxin Special Steel Co Ltd,E100000126505 [85.1%]; E100000126416 [11.5%]; E100000132388 [3.5%],Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100001063508,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,云南曲靖钢铁集团越钢钢铁有限公司,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd [100.0%],Yunnan,China,retired,1969-11,2445,2445.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1200'}, {'status': 'retired', 'method': 'BF', 'capacity': '1245'}]",BF; BOF,Integrated (BF),25.304544,103.889418,25.304544,103.889418,https://www.gem.wiki/Yunnan_Qujing_Iron_&_Steel_Group_Yue_Steel_Iron_&_Steel_Co_Ltd,China,2445,2445.0,exact,"Yunnan, China",Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,E100002020649,云南曲靖钢铁集团越钢钢铁有限公司,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,E100002020649 [100.0%],Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120342,Tangshan Zhengfeng Steel Co Ltd,唐山正丰钢铁有限公司,Tangshan Zhengfeng Steel Co Ltd,Tangshan Zhengfeng Steel Co Ltd [100.0%],Hebei,China,operating,2004,2439,2439.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '2439'}]",EAF,Electric,39.85271,118.181279,39.85271,118.181279,https://www.gem.wiki/Tangshan_Zhengfeng_Steel_Co_Ltd,China,2439,2439.0,exact,"Hebei, China",Tangshan Zhengfeng Steel Co Ltd,E100000127360,唐山正丰钢铁有限公司,Tangshan Zhengfeng Steel Co Ltd,E100000127360 [100.0%],Tangshan Zhengfeng Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120185,Inner Mongolia Desheng Metal Products Co Ltd,内蒙古德晟金属制品有限公司,Inner Mongolia Desheng Metal Products Co Ltd,Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],Inner Mongolia,China,operating,2011-11-03,2430,2430.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1350'}, {'status': 'operating', 'method': 'BF', 'capacity': '1080'}]",BF; BOF,Integrated (BF),39.867015,106.890377,39.867015,106.890377,https://www.gem.wiki/Inner_Mongolia_Desheng_Metal_Products_Co_Ltd,China,2430,2430.0,exact,"Inner Mongolia, China",Inner Mongolia Desheng Metal Products Co Ltd,E100000126297,内蒙古德晟金属制品有限公司,Inner Mongolia Desheng Metal Products Co Ltd,E100000126736 [57.2%]; E100000123261 [42.8%],Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120413,Fujian Longgang New Materials Co Ltd,福建龙钢新型材料有限公司,Fujian Longgang New Materials Co Ltd,Fujian Longgang New Materials Co Ltd [100.0%],Fujian,China,operating,unknown,2413,2413.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1210'}, {'status': 'operating', 'method': 'BF', 'capacity': '1203'}]",BF; BOF,Integrated (BF),25.357408,117.362096,25.357408,117.362096,https://www.gem.wiki/Fujian_Longgang_New_Materials_Co_Ltd,China,2413,2413.0,exact,"Fujian, China",Fujian Longgang New Materials Co Ltd,E100000126717,福建龙钢新型材料有限公司,Fujian Longgang New Materials Co Ltd,E100000126717 [100.0%],Fujian Longgang New Materials Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120204,Wuxi Xinsanzhou Steel Co Ltd,无锡新三洲特钢有限公司,Wuxi Xinsanzhou Special Steel Co Ltd,Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],Jiangsu,China,retired,1986,2400,2400.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1100'}, {'status': 'retired', 'method': 'BF', 'capacity': '1300'}]",BF; BOF,Integrated (BF),31.681005,120.251785,31.681005,120.251785,https://www.gem.wiki/Wuxi_Xinsanzhou_Steel_Co_Ltd,China,2400,2400.0,exact,"Jiangsu, China",Wuxi Xinsanzhou Steel Co Ltd,E100000126287,无锡新三洲特钢有限公司,Wuxi Xinsanzhou Special Steel Co Ltd,E100000126287 [100.0%],Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120380,Guangdong Nanfang Donghai Iron and Steel Co Ltd,广东南方东海钢铁有限公司,Guangdong Nanfang Donghai Iron and Steel Co Ltd,Tangshan Donghai Iron and Steel Group Co Ltd [70.0%]; natural person(s) [30.0%],Guangdong,China,operating,2023,2400,2400.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '2400'}]",EAF,Electric,22.907614,112.224952,22.907614,112.224952,https://www.gem.wiki/Guangdong_Nanfang_Donghai_Iron_and_Steel_Co_Ltd,China,2400,2400.0,approximate,"Guangdong, China",Guangdong Nanfang Donghai Iron and Steel Co Ltd,E100000127165,广东南方东海钢铁有限公司,Guangdong Nanfang Donghai Iron and Steel Co Ltd,E100000123219 [70.0%]; E100000123261 [30.0%],Tangshan Donghai Iron and Steel Group Co Ltd [70.0%]; natural person(s) [30.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100001063756,Qinglong Manchu Autonomous County Delong Foundry Development Co Ltd,青龙满族自治县德龙铸业开发有限公司,Qinglong Manzhu Autonomous County Delong Casting Industry Development Co Ltd,Qinglong Manzhu Autonomous County Delong Casting Industry Development Co Ltd [100.0%],Hebei,China,operating,2010-04-09,2390,2390.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1350'}, {'status': 'operating', 'method': 'BF', 'capacity': '1040'}]",BF; BOF,Integrated (BF),40.427008,119.219855,40.427008,119.219855,https://www.gem.wiki/Qinglong_Manchu_Autonomous_County_Delong_Foundry_Development_Co_Ltd,China,2390,2390.0,exact,"Hebei, China",Qinglong Manchu Autonomous County Delong Foundry Development Co Ltd,E100002020762,,Qinglong Manzhu Autonomous County Delong Casting Industry Development Co Ltd,E100002020762 [100.0%],Qinglong Manzhu Autonomous County Delong Casting Industry Development Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120286,Chongli Steel Manufacturing Co Ltd,崇利制钢有限公司,Chongli Steel Manufacturing Co Ltd,British Asia Pan Ruogen International Co Ltd [59.2%]; unknown [40.8%],Hebei,China,retired,2003,2350,2350.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1800'}, {'status': 'retired', 'method': 'BF', 'capacity': '550'}]",BF; BOF,Integrated (BF),36.602468,113.755744,36.602468,113.755744,https://www.gem.wiki/Chongli_Steel_Manufacturing_Co_Ltd,China,2350,2350.0,exact,"Hebei, China",Chongli Steel Manufacturing Co Ltd,E100000126996,崇利制钢有限公司,Chongli Steel Manufacturing Co Ltd,E100000130417 [59.2%]; E100000132388 [40.8%],British Asia Pan Ruogen International Co Ltd [59.2%]; unknown [40.8%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100001063638,Shandong Taigang Xinhai Stainless Steel Co Ltd,山东太钢鑫海不锈钢有限公司,Shandong Taigang Xinhai Stainless Steel Co Ltd,Shandong Taigang Xinhai Stainless Steel Co Ltd [100.0%],Shandong,China,operating,2016-01-26,2260,2260.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1860'}, {'status': 'operating', 'method': 'BF', 'capacity': '400'}]",BF; BOF,Integrated (BF),35.228556,119.084178,35.228556,119.084178,https://www.gem.wiki/Shandong_Taigang_Xinhai_Stainless_Steel_Co_Ltd,China,2260,2260.0,approximate,"Shandong, China",Shandong Taigang Xinhai Stainless Steel Co Ltd,E100002020710,,Shandong Taigang Xinhai Stainless Steel Co Ltd,E100002020710 [100.0%],Shandong Taigang Xinhai Stainless Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120359,Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,遵义福鑫特殊钢装备制造有限公司,Zunyi County Fuxin Iron & Steel Product Co Ltd,Zunyi County Fuxin Iron & Steel Product Co Ltd [100.0%],Guizhou,China,operating pre-retirement,1993,2260,2260.0,"[{'status': 'construction', 'method': 'EAF', 'capacity': '1110'}, {'status': 'operating pre-retirement', 'method': 'EAF', 'capacity': '1150'}]",EAF,Electric,27.591697,106.815453,27.591697,106.815453,https://www.gem.wiki/Zunyi_Fuxin_Special_Steel_Equipment_Manufacturing_Co_Ltd,China,2260,2260.0,exact,"Guizhou, China",Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,E100000126901,遵义福鑫特殊钢装备制造有限公司,Zunyi County Fuxin Iron & Steel Product Co Ltd,E100000126901 [100.0%],Zunyi County Fuxin Iron & Steel Product Co Ltd [100.0%],operating pre-retirement,GIST,GIST,Iron & Steel,ttpa
steel,P100000120292,Xinjiang Kunyu Iron and Steel Co Ltd,奎屯西姆莱斯特钢有限公司,Xinjiang Kunyu Lron & Steel Co Ltd,Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],Xinjiang,China,retired,2010-04-15,2250,2250.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '750'}, {'status': 'retired', 'method': 'BF', 'capacity': '1500'}]",BF; BOF,Integrated (BF),44.404189,84.966753,44.404189,84.966753,https://www.gem.wiki/Xinjiang_Kunyu_Iron_and_Steel_Co_Ltd,China,2250,2250.0,exact,"Xinjiang, China",Xinjiang Kunyu Iron and Steel Co Ltd,E100000126477,新疆昆玉钢铁有限公司,Xinjiang Kunyu Lron & Steel Co Ltd,E100000124166 [54.7%]; E100000126043 [22.0%]; E100000132388 [15.9%]; E100000126042 [7.4%],Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120288,Tianjin Tianzhong Giant Heavy Industry Co Ltd,天津市天重江天特钢有限公司,Tianjin Tianzhong Giant Heavy Industry Co Ltd,Tianjin Jiangtian Industrial Development Co Ltd [100.0%],Tianjin,China,retired,2000-03-20,2220,2220.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1350'}, {'status': 'retired', 'method': 'BF', 'capacity': '870'}]",BF; BOF,Integrated (BF),39.501442,118.719554,39.501442,118.719554,https://www.gem.wiki/Tianjin_Tianzhong_Giant_Heavy_Industry_Co_Ltd,China,2220,2220.0,exact,"Tianjin, China",Tianjin Tianzhong Giant Heavy Industry Co Ltd,E100000127338,天津市天重江天重工有限公司,Tianjin Tianzhong Giant Heavy Industry Co Ltd,E100000127588 [100.0%],Tianjin Jiangtian Industrial Development Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120404,Zhejiang Yuxin Industrial Co Ltd,浙江冠富实业有限公司,Zhejiang Yuxin Industrial Co Ltd,Zhejiang Yuxin Industrial Co Ltd [100.0%],Zhejiang,China,operating,2000-11-24,2200,2200.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '1100'}, {'status': 'retired', 'method': 'EAF', 'capacity': '1100'}]",EAF,Electric,28.787202,120.248592,28.787202,120.248592,https://www.gem.wiki/Zhejiang_Yuxin_Industrial_Co_Ltd,China,2200,2200.0,exact,"Zhejiang, China",Zhejiang Yuxin Industrial Co Ltd,E100000127054,浙江誉鑫实业有限公司,Zhejiang Yuxin Industrial Co Ltd,E100000127054 [100.0%],Zhejiang Yuxin Industrial Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
